school_id,pupil_id,grade,subject,score
401280,19488,Grade 1,Kiswahili,1
425124,19489,Grade 3,Fluency,152
425124,19489,Grade 3,Kiswahili,1
425124,19489,Grade 3,Math,1
257904,19490,Grade 2,Kiswahili,1
257904,19490,Grade 2,Math,1
257904,19490,Grade 2,Fluency,108
201569,19491,Grade 2,Math,1
201569,19491,Grade 2,Kiswahili,1
201569,19491,Grade 2,Fluency,45
363825,19494,Grade 1,Fluency,14
363825,19494,Grade 1,Math,0
363825,19494,Grade 1,Kiswahili,1
297076,19496,Grade 5,Fluency,149
297076,19496,Grade 5,Kiswahili,1
297076,19496,Grade 5,Math,1
858450,19497,Grade 5,Kiswahili,1
858450,19497,Grade 5,Fluency,75
858450,19497,Grade 5,Math,1
239870,19505,Grade 3,Fluency,254
239870,19505,Grade 3,Math,1
239870,19505,Grade 3,Kiswahili,1
286984,19506,Grade 2,Math,0
286984,19506,Grade 2,Fluency,90
286984,19506,Grade 2,Kiswahili,1
822894,19507,Grade 2,Math,1
822894,19507,Grade 2,Fluency,118
822894,19507,Grade 2,Kiswahili,1
324884,19509,Grade 2,Fluency,176
324884,19509,Grade 2,Kiswahili,1
324884,19509,Grade 2,Math,1
687400,19510,Grade 1,Math,1
687400,19510,Grade 1,Kiswahili,0
687400,19510,Grade 1,Fluency,41
304425,19511,Grade 2,Kiswahili,0
304425,19511,Grade 2,Fluency,36
304425,19511,Grade 2,Math,1
108210,19516,Grade 2,Math,1
108210,19516,Grade 2,Fluency,130
108210,19516,Grade 2,Kiswahili,1
9342,19518,Grade 3,Math,1
9342,19518,Grade 3,Kiswahili,1
9342,19518,Grade 3,Fluency,126
592421,19519,Grade 4,Kiswahili,1
592421,19519,Grade 4,Math,1
592421,19519,Grade 4,Fluency,178
489918,19521,Grade 2,Math,1
489918,19521,Grade 2,Kiswahili,0
489918,19521,Grade 2,Fluency,95
326599,19522,Grade 4,Fluency,86
326599,19522,Grade 4,Kiswahili,1
326599,19522,Grade 4,Math,0
314160,19523,Grade 1,Math,1
314160,19523,Grade 1,Fluency,86
314160,19523,Grade 1,Kiswahili,1
792,19524,Grade 5,Fluency,221
792,19524,Grade 5,Kiswahili,1
792,19524,Grade 5,Math,1
616880,19526,Grade 2,Math,0
616880,19526,Grade 2,Kiswahili,1
616880,19526,Grade 2,Fluency,62
909600,19528,Grade 2,Fluency,107
909600,19528,Grade 2,Kiswahili,1
909600,19528,Grade 2,Math,1
501872,19531,Grade 1,Math,1
501872,19531,Grade 1,Fluency,36
501872,19531,Grade 1,Kiswahili,1
607904,19536,Grade 2,Math,1
607904,19536,Grade 2,Fluency,147
607904,19536,Grade 2,Kiswahili,1
239870,19538,Grade 2,Fluency,180
239870,19538,Grade 2,Math,1
239870,19538,Grade 2,Kiswahili,1
991980,19539,Grade 1,Math,1
991980,19539,Grade 1,Fluency,108
991980,19539,Grade 1,Kiswahili,1
687400,19540,Grade 2,Math,1
687400,19540,Grade 2,Kiswahili,0
687400,19540,Grade 2,Fluency,41
218688,19541,Grade 4,Math,0
218688,19541,Grade 4,Kiswahili,0
218688,19541,Grade 4,Fluency,41
963352,19542,Grade 1,Kiswahili,0
963352,19542,Grade 1,Math,1
963352,19542,Grade 1,Fluency,151
8084,19543,Grade 5,Kiswahili,1
8084,19543,Grade 5,Fluency,150
8084,19543,Grade 5,Math,1
239870,19546,Grade 1,Kiswahili,1
239870,19546,Grade 1,Math,1
239870,19546,Grade 1,Fluency,84
49698,19547,Grade 3,Kiswahili,1
49698,19547,Grade 3,Math,1
49698,19547,Grade 3,Fluency,224
36848,19549,Grade 1,Fluency,
36848,19549,Grade 1,Math,
36848,19549,Grade 1,Kiswahili,
14475,19550,Grade 4,Fluency,132
14475,19550,Grade 4,Kiswahili,1
14475,19550,Grade 4,Math,1
39078,19551,Grade 3,Fluency,221
39078,19551,Grade 3,Math,1
39078,19551,Grade 3,Kiswahili,1
864156,19552,Grade 3,Kiswahili,1
864156,19552,Grade 3,Math,1
864156,19552,Grade 3,Fluency,262
909600,19553,Grade 3,Fluency,149
909600,19553,Grade 3,Math,1
909600,19553,Grade 3,Kiswahili,1
259688,19557,Grade 4,Math,1
259688,19557,Grade 4,Fluency,133
259688,19557,Grade 4,Kiswahili,1
323877,19560,Grade 4,Math,1
323877,19560,Grade 4,Fluency,139
323877,19560,Grade 4,Kiswahili,1
56803,19562,Grade 3,Fluency,121
56803,19562,Grade 3,Kiswahili,1
56803,19562,Grade 3,Math,1
909600,19563,Grade 2,Math,1
909600,19563,Grade 2,Kiswahili,1
909600,19563,Grade 2,Fluency,164
563568,19564,Grade 3,Math,1
563568,19564,Grade 3,Kiswahili,1
563568,19564,Grade 3,Fluency,176
283971,19566,Grade 1,Math,1
283971,19566,Grade 1,Fluency,25
283971,19566,Grade 1,Kiswahili,0
56803,19568,Grade 4,Fluency,115
56803,19568,Grade 4,Kiswahili,1
56803,19568,Grade 4,Math,1
173720,19570,Grade 5,Kiswahili,1
173720,19570,Grade 5,Fluency,91
173720,19570,Grade 5,Math,1
314160,19571,Grade 1,Fluency,104
314160,19571,Grade 1,Math,1
314160,19571,Grade 1,Kiswahili,1
858450,19574,Grade 4,Math,1
858450,19574,Grade 4,Kiswahili,1
858450,19574,Grade 4,Fluency,278
565811,19575,Grade 1,Fluency,82
565811,19575,Grade 1,Kiswahili,0
565811,19575,Grade 1,Math,1
206948,19578,Grade 4,Fluency,84
206948,19578,Grade 4,Kiswahili,1
206948,19578,Grade 4,Math,1
40580,19580,Grade 4,Kiswahili,1
40580,19580,Grade 4,Math,1
40580,19580,Grade 4,Fluency,104
25263,19582,Grade 3,Kiswahili,1
25263,19582,Grade 3,Math,1
25263,19582,Grade 3,Fluency,64
75848,19583,Grade 1,Kiswahili,
75848,19583,Grade 1,Math,1
75848,19583,Grade 1,Fluency,10
47025,19587,Grade 2,Kiswahili,0
47025,19587,Grade 2,Fluency,66
47025,19587,Grade 2,Math,1
56803,19588,Grade 3,Kiswahili,1
56803,19588,Grade 3,Fluency,68
56803,19588,Grade 3,Math,1
88122,19589,Grade 3,Math,1
88122,19589,Grade 3,Kiswahili,1
88122,19589,Grade 3,Fluency,130
25263,19591,Grade 5,Math,1
25263,19591,Grade 5,Kiswahili,1
223545,19592,Grade 2,Kiswahili,1
223545,19592,Grade 2,Fluency,132
223545,19592,Grade 2,Math,1
792,19593,Grade 1,Math,
792,19593,Grade 1,Kiswahili,
792,19593,Grade 1,Fluency,
264915,19596,Grade 4,Math,1
264915,19596,Grade 4,Kiswahili,1
264915,19596,Grade 4,Fluency,246
447445,19598,Grade 1,Fluency,60
447445,19598,Grade 1,Math,1
447445,19598,Grade 1,Kiswahili,1
616880,19600,Grade 1,Math,1
616880,19600,Grade 1,Fluency,39
616880,19600,Grade 1,Kiswahili,1
14475,19601,Grade 1,Math,1
14475,19601,Grade 1,Fluency,5
14475,19601,Grade 1,Kiswahili,0
40580,19604,Grade 5,Math,1
40580,19604,Grade 5,Fluency,71
40580,19604,Grade 5,Kiswahili,1
264915,19610,Grade 2,Kiswahili,1
264915,19610,Grade 2,Math,1
264915,19610,Grade 2,Fluency,235
34092,19613,Grade 1,Kiswahili,0
34092,19613,Grade 1,Math,1
34092,19613,Grade 1,Fluency,14
239870,19614,Grade 3,Math,1
239870,19614,Grade 3,Fluency,272
239870,19614,Grade 3,Kiswahili,1
223941,19618,Grade 3,Fluency,10
223941,19618,Grade 3,Math,0
223941,19618,Grade 3,Kiswahili,0
166905,19619,Grade 1,Fluency,
166905,19619,Grade 1,Kiswahili,
166905,19619,Grade 1,Math,
646056,19621,Grade 4,Kiswahili,1
646056,19621,Grade 4,Fluency,125
646056,19621,Grade 4,Math,0
323877,19627,Grade 3,Math,1
323877,19627,Grade 3,Kiswahili,0
323877,19627,Grade 3,Fluency,120
56803,19629,Grade 5,Kiswahili,1
56803,19629,Grade 5,Math,1
56803,19629,Grade 5,Fluency,153
47025,19636,Grade 3,Fluency,56
47025,19636,Grade 3,Kiswahili,1
47025,19636,Grade 3,Math,1
223941,19640,Grade 3,Kiswahili,1
223941,19640,Grade 3,Fluency,225
223941,19640,Grade 3,Math,0
83388,19642,Grade 2,Fluency,
83388,19642,Grade 2,Math,
83388,19642,Grade 2,Kiswahili,
858450,19645,Grade 4,Math,
858450,19645,Grade 4,Fluency,
858450,19645,Grade 4,Kiswahili,
991980,19650,Grade 3,Math,1
991980,19650,Grade 3,Fluency,97
991980,19650,Grade 3,Kiswahili,1
425124,19651,Grade 2,Kiswahili,1
425124,19651,Grade 2,Math,1
425124,19651,Grade 2,Fluency,118
42240,19653,Grade 3,Kiswahili,
42240,19653,Grade 3,Math,
42240,19653,Grade 3,Fluency,
36848,19654,Grade 4,Fluency,52
36848,19654,Grade 4,Math,1
36848,19654,Grade 4,Kiswahili,1
326599,19655,Grade 4,Kiswahili,1
326599,19655,Grade 4,Math,1
326599,19655,Grade 4,Fluency,112
687400,19659,Grade 4,Fluency,242
687400,19659,Grade 4,Math,1
687400,19659,Grade 4,Kiswahili,1
36848,19660,Grade 3,Kiswahili,1
36848,19660,Grade 3,Math,1
36848,19660,Grade 3,Fluency,182
34675,19661,Grade 5,Math,1
34675,19661,Grade 5,Fluency,135
34675,19661,Grade 5,Kiswahili,1
616880,19662,Grade 2,Fluency,59
616880,19662,Grade 2,Math,0
616880,19662,Grade 2,Kiswahili,1
314160,19664,Grade 2,Kiswahili,1
314160,19664,Grade 2,Math,1
314160,19664,Grade 2,Fluency,293
112034,19665,Grade 3,Math,1
112034,19665,Grade 3,Fluency,48
112034,19665,Grade 3,Kiswahili,0
223545,19666,Grade 1,Fluency,63
223545,19666,Grade 1,Math,1
223545,19666,Grade 1,Kiswahili,0
575416,19670,Grade 1,Fluency,69
575416,19670,Grade 1,Math,1
575416,19670,Grade 1,Kiswahili,1
283971,19671,Grade 4,Math,1
283971,19671,Grade 4,Kiswahili,1
283971,19671,Grade 4,Fluency,171
646056,19674,Grade 1,Fluency,29
646056,19674,Grade 1,Math,1
646056,19674,Grade 1,Kiswahili,0
864156,19677,Grade 5,Fluency,197
864156,19677,Grade 5,Math,0
864156,19677,Grade 5,Kiswahili,1
30690,19678,Grade 5,Kiswahili,1
30690,19678,Grade 5,Fluency,123
30690,19678,Grade 5,Math,1
65520,19679,Grade 4,Fluency,114
65520,19679,Grade 4,Math,1
65520,19679,Grade 4,Kiswahili,1
53103,19680,Grade 5,Fluency,218
53103,19680,Grade 5,Kiswahili,1
53103,19680,Grade 5,Math,0
293664,19682,Grade 2,Fluency,235
293664,19682,Grade 2,Kiswahili,1
293664,19682,Grade 2,Math,1
10904,19683,Grade 1,Math,1
10904,19683,Grade 1,Fluency,61
10904,19683,Grade 1,Kiswahili,0
286984,19684,Grade 3,Math,1
286984,19684,Grade 3,Kiswahili,1
286984,19684,Grade 3,Fluency,135
963352,19685,Grade 5,Kiswahili,1
963352,19685,Grade 5,Math,1
963352,19685,Grade 5,Fluency,209
687400,19687,Grade 1,Kiswahili,0
687400,19687,Grade 1,Fluency,94
687400,19687,Grade 1,Math,1
166905,19689,Grade 3,Math,0
166905,19689,Grade 3,Fluency,41
166905,19689,Grade 3,Kiswahili,1
401280,19690,Grade 2,Fluency,269
401280,19690,Grade 2,Math,1
401280,19690,Grade 2,Kiswahili,1
230373,19691,Grade 3,Math,0
230373,19691,Grade 3,Fluency,28
230373,19691,Grade 3,Kiswahili,0
83388,19693,Grade 2,Kiswahili,1
83388,19693,Grade 2,Fluency,160
83388,19693,Grade 2,Math,1
447445,19695,Grade 3,Fluency,202
447445,19695,Grade 3,Kiswahili,1
447445,19695,Grade 3,Math,1
168804,19700,Grade 3,Math,0
168804,19700,Grade 3,Kiswahili,1
168804,19700,Grade 3,Fluency,124
165300,19701,Grade 2,Fluency,104
165300,19701,Grade 2,Kiswahili,1
165300,19701,Grade 2,Math,1
592421,19703,Grade 3,Fluency,64
592421,19703,Grade 3,Math,1
592421,19703,Grade 3,Kiswahili,0
609982,19705,Grade 2,Kiswahili,1
609982,19705,Grade 2,Math,1
609982,19705,Grade 2,Fluency,125
206948,19707,Grade 4,Math,0
206948,19707,Grade 4,Fluency,136
206948,19707,Grade 4,Kiswahili,1
264915,19708,Grade 5,Kiswahili,1
264915,19708,Grade 5,Math,1
264915,19708,Grade 5,Fluency,249
363280,19709,Grade 1,Fluency,77
363280,19709,Grade 1,Math,1
363280,19709,Grade 1,Kiswahili,1
17404,19710,Grade 1,Math,1
17404,19710,Grade 1,Fluency,25
17404,19710,Grade 1,Kiswahili,1
218688,19711,Grade 2,Fluency,60
218688,19711,Grade 2,Math,1
218688,19711,Grade 2,Kiswahili,1
201569,19712,Grade 1,Math,1
201569,19712,Grade 1,Kiswahili,0
201569,19712,Grade 1,Fluency,7
581940,19713,Grade 3,Kiswahili,1
581940,19713,Grade 3,Fluency,57
581940,19713,Grade 3,Math,1
39078,19715,Grade 5,Fluency,33
39078,19715,Grade 5,Kiswahili,0
39078,19715,Grade 5,Math,0
822894,19716,Grade 2,Kiswahili,1
822894,19716,Grade 2,Fluency,82
822894,19716,Grade 2,Math,1
46528,19717,Grade 1,Fluency,5
46528,19717,Grade 1,Math,1
46528,19717,Grade 1,Kiswahili,0
136992,19720,Grade 4,Math,1
136992,19720,Grade 4,Kiswahili,1
136992,19720,Grade 4,Fluency,65
47025,19722,Grade 2,Math,1
47025,19722,Grade 2,Fluency,139
47025,19722,Grade 2,Kiswahili,0
10904,19725,Grade 5,Kiswahili,1
10904,19725,Grade 5,Math,0
10904,19725,Grade 5,Fluency,131
118338,19727,Grade 5,Math,1
118338,19727,Grade 5,Fluency,214
118338,19727,Grade 5,Kiswahili,1
56803,19728,Grade 1,Fluency,50
56803,19728,Grade 1,Math,1
56803,19728,Grade 1,Kiswahili,1
363825,19729,Grade 3,Math,1
363825,19729,Grade 3,Fluency,145
363825,19729,Grade 3,Kiswahili,1
406350,19730,Grade 3,Kiswahili,0
406350,19730,Grade 3,Fluency,85
406350,19730,Grade 3,Math,1
423500,19731,Grade 1,Math,1
423500,19731,Grade 1,Kiswahili,1
423500,19731,Grade 1,Fluency,62
324884,19734,Grade 2,Fluency,141
324884,19734,Grade 2,Kiswahili,1
324884,19734,Grade 2,Math,1
609982,19738,Grade 4,Math,1
609982,19738,Grade 4,Fluency,285
609982,19738,Grade 4,Kiswahili,1
123695,19741,Grade 5,Kiswahili,1
123695,19741,Grade 5,Fluency,220
123695,19741,Grade 5,Math,1
156096,19742,Grade 4,Math,0
156096,19742,Grade 4,Kiswahili,0
156096,19742,Grade 4,Fluency,63
226128,19743,Grade 2,Fluency,80
226128,19743,Grade 2,Math,1
226128,19743,Grade 2,Kiswahili,0
20972,19746,Grade 5,Fluency,214
20972,19746,Grade 5,Math,1
20972,19746,Grade 5,Kiswahili,1
314160,19747,Grade 4,Math,1
314160,19747,Grade 4,Fluency,212
314160,19747,Grade 4,Kiswahili,1
34092,19748,Grade 1,Kiswahili,0
34092,19748,Grade 1,Fluency,20
34092,19748,Grade 1,Math,1
9342,19750,Grade 5,Math,1
9342,19750,Grade 5,Fluency,151
9342,19750,Grade 5,Kiswahili,1
56803,19752,Grade 3,Fluency,107
56803,19752,Grade 3,Kiswahili,1
56803,19752,Grade 3,Math,1
25263,19753,Grade 4,Math,0
25263,19753,Grade 4,Kiswahili,0
401280,19757,Grade 1,Math,1
401280,19757,Grade 1,Kiswahili,1
401280,19757,Grade 1,Fluency,50
324884,19758,Grade 3,Math,1
324884,19758,Grade 3,Kiswahili,1
324884,19758,Grade 3,Fluency,102
53103,19762,Grade 1,Math,1
53103,19762,Grade 1,Fluency,80
53103,19762,Grade 1,Kiswahili,1
53103,19764,Grade 3,Kiswahili,1
53103,19764,Grade 3,Fluency,151
53103,19764,Grade 3,Math,1
35175,19767,Grade 3,Kiswahili,1
35175,19767,Grade 3,Fluency,112
35175,19767,Grade 3,Math,1
10904,19768,Grade 3,Kiswahili,1
10904,19768,Grade 3,Math,1
10904,19768,Grade 3,Fluency,124
419336,19770,Grade 1,Kiswahili,1
419336,19770,Grade 1,Fluency,61
419336,19770,Grade 1,Math,1
226128,19771,Grade 3,Kiswahili,1
226128,19771,Grade 3,Fluency,252
226128,19771,Grade 3,Math,1
416,19773,Grade 3,Math,1
416,19773,Grade 3,Fluency,105
416,19773,Grade 3,Kiswahili,1
16230,19779,Grade 5,Kiswahili,1
16230,19779,Grade 5,Fluency,106
16230,19779,Grade 5,Math,1
56803,19781,Grade 4,Kiswahili,1
56803,19781,Grade 4,Fluency,80
56803,19781,Grade 4,Math,1
592421,19783,Grade 1,Math,1
592421,19783,Grade 1,Kiswahili,1
592421,19783,Grade 1,Fluency,43
583940,19784,Grade 1,Fluency,148
583940,19784,Grade 1,Math,1
583940,19784,Grade 1,Kiswahili,1
687400,19787,Grade 2,Math,1
687400,19787,Grade 2,Fluency,97
687400,19787,Grade 2,Kiswahili,1
563568,19788,Grade 1,Kiswahili,1
563568,19788,Grade 1,Fluency,18
563568,19788,Grade 1,Math,1
563568,19791,Grade 1,Math,0
563568,19791,Grade 1,Fluency,0
563568,19791,Grade 1,Kiswahili,1
601798,19792,Grade 3,Kiswahili,1
601798,19792,Grade 3,Math,1
601798,19792,Grade 3,Fluency,109
25263,19794,Grade 1,Kiswahili,0
25263,19794,Grade 1,Fluency,7
25263,19794,Grade 1,Math,1
8084,19796,Grade 2,Fluency,59
8084,19796,Grade 2,Kiswahili,1
8084,19796,Grade 2,Math,1
223941,19801,Grade 2,Fluency,120
223941,19801,Grade 2,Kiswahili,1
223941,19801,Grade 2,Math,1
359640,19805,Grade 3,Fluency,157
359640,19805,Grade 3,Math,1
359640,19805,Grade 3,Kiswahili,1
363825,19806,Grade 3,Kiswahili,1
363825,19806,Grade 3,Math,1
363825,19806,Grade 3,Fluency,79
601798,19807,Grade 1,Fluency,
601798,19807,Grade 1,Kiswahili,
601798,19807,Grade 1,Math,
991980,19813,Grade 5,Kiswahili,
991980,19813,Grade 5,Fluency,
991980,19813,Grade 5,Math,
34092,19814,Grade 1,Math,0
34092,19814,Grade 1,Fluency,10
34092,19814,Grade 1,Kiswahili,0
323877,19815,Grade 4,Math,1
323877,19815,Grade 4,Fluency,134
323877,19815,Grade 4,Kiswahili,1
166905,19823,Grade 3,Kiswahili,1
166905,19823,Grade 3,Math,0
166905,19823,Grade 3,Fluency,69
196896,19824,Grade 1,Kiswahili,1
196896,19824,Grade 1,Math,1
196896,19824,Grade 1,Fluency,32
388800,19828,Grade 4,Kiswahili,1
388800,19828,Grade 4,Math,1
388800,19828,Grade 4,Fluency,124
403506,19829,Grade 5,Fluency,155
403506,19829,Grade 5,Math,1
403506,19829,Grade 5,Kiswahili,1
49698,19830,Grade 2,Kiswahili,1
49698,19830,Grade 2,Fluency,30
49698,19830,Grade 2,Math,1
34675,19831,Grade 5,Kiswahili,1
34675,19831,Grade 5,Fluency,61
34675,19831,Grade 5,Math,0
273888,19834,Grade 3,Math,1
273888,19834,Grade 3,Fluency,98
273888,19834,Grade 3,Kiswahili,0
20972,19836,Grade 3,Math,1
20972,19836,Grade 3,Kiswahili,1
20972,19836,Grade 3,Fluency,179
329344,19837,Grade 2,Math,1
329344,19837,Grade 2,Fluency,23
329344,19837,Grade 2,Kiswahili,1
83388,19838,Grade 1,Math,
83388,19838,Grade 1,Kiswahili,
83388,19838,Grade 1,Fluency,
168804,19840,Grade 2,Math,1
168804,19840,Grade 2,Fluency,54
168804,19840,Grade 2,Kiswahili,1
607904,19842,Grade 4,Math,0
607904,19842,Grade 4,Kiswahili,0
607904,19842,Grade 4,Fluency,173
419336,19851,Grade 2,Kiswahili,1
419336,19851,Grade 2,Math,1
419336,19851,Grade 2,Fluency,124
25263,19856,Grade 1,Kiswahili,1
25263,19856,Grade 1,Math,1
25263,19856,Grade 1,Fluency,12
20972,19862,Grade 1,Fluency,25
20972,19862,Grade 1,Math,1
20972,19862,Grade 1,Kiswahili,0
324884,19863,Grade 3,Kiswahili,1
324884,19863,Grade 3,Math,1
324884,19863,Grade 3,Fluency,62
42240,19869,Grade 5,Kiswahili,1
42240,19869,Grade 5,Math,1
42240,19869,Grade 5,Fluency,217
34675,19870,Grade 5,Kiswahili,1
34675,19870,Grade 5,Fluency,87
34675,19870,Grade 5,Math,1
226128,19871,Grade 3,Math,1
226128,19871,Grade 3,Kiswahili,0
226128,19871,Grade 3,Fluency,243
206948,19873,Grade 5,Fluency,157
206948,19873,Grade 5,Kiswahili,1
206948,19873,Grade 5,Math,1
223941,19874,Grade 4,Kiswahili,0
223941,19874,Grade 4,Math,1
223941,19874,Grade 4,Fluency,214
5502,19876,Grade 2,Fluency,36
5502,19876,Grade 2,Math,1
5502,19876,Grade 2,Kiswahili,1
47025,19877,Grade 2,Kiswahili,1
47025,19877,Grade 2,Fluency,68
47025,19877,Grade 2,Math,1
42240,19881,Grade 4,Fluency,49
42240,19881,Grade 4,Kiswahili,1
42240,19881,Grade 4,Math,0
56406,19882,Grade 5,Kiswahili,1
56406,19882,Grade 5,Fluency,145
56406,19882,Grade 5,Math,1
10904,19884,Grade 5,Math,1
10904,19884,Grade 5,Kiswahili,1
10904,19884,Grade 5,Fluency,172
123695,19885,Grade 1,Math,1
123695,19885,Grade 1,Fluency,30
123695,19885,Grade 1,Kiswahili,1
56803,19886,Grade 2,Fluency,44
56803,19886,Grade 2,Kiswahili,1
56803,19886,Grade 2,Math,1
226128,19888,Grade 3,Kiswahili,1
226128,19888,Grade 3,Math,1
226128,19888,Grade 3,Fluency,275
49404,19893,Grade 2,Kiswahili,1
49404,19893,Grade 2,Math,1
49404,19893,Grade 2,Fluency,170
491645,19895,Grade 3,Math,1
491645,19895,Grade 3,Kiswahili,1
491645,19895,Grade 3,Fluency,107
20972,19898,Grade 1,Math,1
20972,19898,Grade 1,Kiswahili,1
20972,19898,Grade 1,Fluency,45
201569,19903,Grade 1,Kiswahili,1
201569,19903,Grade 1,Fluency,24
201569,19903,Grade 1,Math,1
297076,19910,Grade 5,Kiswahili,1
297076,19910,Grade 5,Fluency,219
297076,19910,Grade 5,Math,1
49698,19914,Grade 2,Kiswahili,1
49698,19914,Grade 2,Fluency,107
49698,19914,Grade 2,Math,1
363825,19915,Grade 3,Math,1
363825,19915,Grade 3,Kiswahili,1
363825,19915,Grade 3,Fluency,127
419336,19920,Grade 3,Math,0
419336,19920,Grade 3,Fluency,78
419336,19920,Grade 3,Kiswahili,1
206948,19921,Grade 1,Math,1
206948,19921,Grade 1,Kiswahili,1
206948,19921,Grade 1,Fluency,50
17404,19922,Grade 2,Kiswahili,1
17404,19922,Grade 2,Fluency,40
17404,19922,Grade 2,Math,1
239870,19923,Grade 1,Kiswahili,1
239870,19923,Grade 1,Math,1
239870,19923,Grade 1,Fluency,62
359640,19926,Grade 5,Fluency,16
359640,19926,Grade 5,Kiswahili,0
359640,19926,Grade 5,Math,0
168804,19928,Grade 4,Math,1
168804,19928,Grade 4,Kiswahili,1
168804,19928,Grade 4,Fluency,120
175100,19929,Grade 3,Fluency,225
175100,19929,Grade 3,Math,1
175100,19929,Grade 3,Kiswahili,1
16230,19931,Grade 4,Fluency,128
16230,19931,Grade 4,Kiswahili,1
16230,19931,Grade 4,Math,1
226128,19932,Grade 3,Kiswahili,1
226128,19932,Grade 3,Math,1
226128,19932,Grade 3,Fluency,209
363825,19933,Grade 2,Kiswahili,1
363825,19933,Grade 2,Fluency,127
363825,19933,Grade 2,Math,1
359640,19934,Grade 4,Kiswahili,1
359640,19934,Grade 4,Fluency,163
359640,19934,Grade 4,Math,1
447445,19935,Grade 5,Kiswahili,1
447445,19935,Grade 5,Math,1
447445,19935,Grade 5,Fluency,194
592421,19937,Grade 5,Fluency,261
592421,19937,Grade 5,Math,1
592421,19937,Grade 5,Kiswahili,1
34675,19938,Grade 2,Math,1
34675,19938,Grade 2,Kiswahili,1
34675,19938,Grade 2,Fluency,55
30690,19939,Grade 2,Math,1
30690,19939,Grade 2,Fluency,40
30690,19939,Grade 2,Kiswahili,1
35175,19940,Grade 3,Fluency,87
35175,19940,Grade 3,Kiswahili,1
35175,19940,Grade 3,Math,1
42240,19942,Grade 4,Kiswahili,
42240,19942,Grade 4,Math,
42240,19942,Grade 4,Fluency,
28860,19944,Grade 2,Fluency,59
28860,19944,Grade 2,Kiswahili,1
28860,19944,Grade 2,Math,1
273888,19950,Grade 2,Fluency,179
273888,19950,Grade 2,Kiswahili,1
273888,19950,Grade 2,Math,1
601798,19951,Grade 3,Math,1
601798,19951,Grade 3,Fluency,104
601798,19951,Grade 3,Kiswahili,1
39078,19954,Grade 1,Kiswahili,0
39078,19954,Grade 1,Fluency,40
39078,19954,Grade 1,Math,1
419336,19956,Grade 2,Fluency,101
419336,19956,Grade 2,Kiswahili,1
419336,19956,Grade 2,Math,1
28860,19957,Grade 3,Kiswahili,1
28860,19957,Grade 3,Fluency,68
28860,19957,Grade 3,Math,0
822894,19962,Grade 5,Math,1
822894,19962,Grade 5,Fluency,171
822894,19962,Grade 5,Kiswahili,1
388800,19965,Grade 1,Fluency,82
388800,19965,Grade 1,Kiswahili,1
388800,19965,Grade 1,Math,1
356775,19967,Grade 3,Math,1
356775,19967,Grade 3,Kiswahili,0
356775,19967,Grade 3,Fluency,107
489918,19968,Grade 4,Kiswahili,1
489918,19968,Grade 4,Math,0
489918,19968,Grade 4,Fluency,84
155343,19970,Grade 3,Kiswahili,1
155343,19970,Grade 3,Fluency,141
155343,19970,Grade 3,Math,1
34675,19971,Grade 5,Math,
34675,19971,Grade 5,Fluency,
34675,19971,Grade 5,Kiswahili,
359640,19975,Grade 2,Math,1
359640,19975,Grade 2,Kiswahili,1
359640,19975,Grade 2,Fluency,122
30690,19976,Grade 1,Kiswahili,1
30690,19976,Grade 1,Math,1
30690,19976,Grade 1,Fluency,24
324884,19977,Grade 2,Kiswahili,1
324884,19977,Grade 2,Fluency,146
324884,19977,Grade 2,Math,1
173720,19978,Grade 4,Fluency,60
173720,19978,Grade 4,Kiswahili,1
173720,19978,Grade 4,Math,1
324884,19979,Grade 1,Math,1
324884,19979,Grade 1,Fluency,43
324884,19979,Grade 1,Kiswahili,1
34675,19981,Grade 3,Kiswahili,0
34675,19981,Grade 3,Fluency,90
34675,19981,Grade 3,Math,1
423500,19982,Grade 4,Fluency,81
423500,19982,Grade 4,Math,1
423500,19982,Grade 4,Kiswahili,1
49404,19987,Grade 5,Math,1
49404,19987,Grade 5,Kiswahili,1
49404,19987,Grade 5,Fluency,59
30690,19990,Grade 5,Kiswahili,1
30690,19990,Grade 5,Fluency,97
30690,19990,Grade 5,Math,1
297076,19991,Grade 4,Kiswahili,1
297076,19991,Grade 4,Math,0
297076,19991,Grade 4,Fluency,196
257904,19992,Grade 1,Kiswahili,1
257904,19992,Grade 1,Math,1
257904,19992,Grade 1,Fluency,22
42240,19995,Grade 2,Math,1
42240,19995,Grade 2,Kiswahili,1
42240,19995,Grade 2,Fluency,172
359640,20002,Grade 5,Fluency,154
359640,20002,Grade 5,Math,1
359640,20002,Grade 5,Kiswahili,1
401280,20003,Grade 2,Fluency,100
401280,20003,Grade 2,Kiswahili,1
401280,20003,Grade 2,Math,1
759451,20008,Grade 3,Fluency,229
759451,20008,Grade 3,Math,1
759451,20008,Grade 3,Kiswahili,1
8084,20009,Grade 4,Math,1
8084,20009,Grade 4,Fluency,110
8084,20009,Grade 4,Kiswahili,1
196896,20013,Grade 1,Math,1
196896,20013,Grade 1,Kiswahili,1
196896,20013,Grade 1,Fluency,46
601798,20019,Grade 1,Kiswahili,1
601798,20019,Grade 1,Fluency,119
601798,20019,Grade 1,Math,1
991980,20022,Grade 3,Fluency,115
991980,20022,Grade 3,Math,1
991980,20022,Grade 3,Kiswahili,1
273888,20023,Grade 5,Math,0
